t_loss,t_miou,t_dice,v_loss,v_miou,v_dice,time
0.5567244118954762,0.2521234154701233,0.4432755410671234,0.3349220338075057,0.4901589453220367,0.6650779843330383,2024-06-27 04:07:35
0.3367279164762382,0.4176616072654724,0.6632721424102783,0.3697167920029681,0.4618611633777618,0.6302831768989563,2024-06-27 04:07:40
0.2666166288306914,0.4813598692417145,0.7333833575248718,0.269922383453535,0.5634943246841431,0.7300776839256287,2024-06-27 04:07:44
0.2194265443158436,0.5382335782051086,0.7805734872817993,0.2910882182743238,0.5337289571762085,0.7089118361473083,2024-06-27 04:07:48
0.1994391909564834,0.5603405833244324,0.8005608320236206,0.3728636062663534,0.464880496263504,0.6271364092826843,2024-06-27 04:07:52
0.1787859941103372,0.5853270292282104,0.8212140798568726,0.3155585475589918,0.5132313370704651,0.6844414472579956,2024-06-27 04:07:57
0.1603080062981111,0.6120646595954895,0.8396919965744019,0.4427639971608701,0.3908090591430664,0.5572359561920166,2024-06-27 04:08:01
0.1546610924134771,0.620223343372345,0.8453389406204224,0.490911558918331,0.3473821580410003,0.5090884566307068,2024-06-27 04:08:06
0.1482731965650995,0.624433696269989,0.851726770401001,0.4146961803021638,0.4157641530036926,0.585303783416748,2024-06-27 04:08:11
0.1403238550726189,0.6339457035064697,0.8596760630607605,0.3525005864060443,0.4835601449012756,0.6474993824958801,2024-06-27 04:08:15
0.1401090535772852,0.6433097720146179,0.8598909378051758,0.3449485949848009,0.5007095336914062,0.6550514101982117,2024-06-27 04:08:20
0.1344028273260737,0.644385814666748,0.8655971884727478,0.4144582307857016,0.4279139041900635,0.5855417847633362,2024-06-27 04:08:24
0.1247618478464793,0.6641451120376587,0.8752380609512329,0.4723389148712158,0.3728104829788208,0.5276610255241394,2024-06-27 04:08:28
0.1241316342928323,0.6650879979133606,0.8758683800697327,0.4040951469670171,0.4314734935760498,0.5959048271179199,2024-06-27 04:08:32
0.1169691566961357,0.669113039970398,0.8830308318138123,0.4977906346321106,0.3424328863620758,0.5022093057632446,2024-06-27 04:08:37
0.1228743202715035,0.6647915840148926,0.8771257400512695,0.4855192692383476,0.357419341802597,0.514480710029602,2024-06-27 04:08:42
0.1126724495945206,0.6766383051872253,0.8873276114463806,0.4624559127766153,0.3783142268657684,0.5375441312789917,2024-06-27 04:08:47
0.1130228358578969,0.6797835826873779,0.8869771361351013,0.4192868237910063,0.4211061000823974,0.5807132720947266,2024-06-27 04:08:51
0.113544787987169,0.6790443658828735,0.886455237865448,0.5336331854695859,0.314652144908905,0.4663667976856231,2024-06-27 04:08:56
0.1095333293259862,0.6840435862541199,0.8904668092727661,0.4641038205312646,0.373017817735672,0.5358961224555969,2024-06-27 04:09:00
0.1092478439032313,0.6822842955589294,0.8907521367073059,0.4196992905243583,0.4229882359504699,0.5803006887435913,2024-06-27 04:09:04
0.10464186338057,0.6926136612892151,0.8953580856323242,0.4609447484431059,0.378440648317337,0.5390552282333374,2024-06-27 04:09:08
0.1054734587669372,0.6936391592025757,0.8945265412330627,0.4815995693206787,0.3625009059906006,0.5184004306793213,2024-06-27 04:09:13
0.100631112793842,0.6953310370445251,0.8993688225746155,0.3863088514493859,0.4536871314048767,0.6136911511421204,2024-06-27 04:09:17
0.1007638997342213,0.6985378265380859,0.8992360830307007,0.5471141156942948,0.304892897605896,0.4528858661651611,2024-06-27 04:09:21
0.1007902500141097,0.6953389644622803,0.8992097973823547,0.4705048955005148,0.3743328154087066,0.5294950604438782,2024-06-27 04:09:26
0.0998385498322636,0.7070209980010986,0.9001613855361938,0.4249991878219273,0.4133920967578888,0.5750008225440979,2024-06-27 04:09:30
0.0971601296620196,0.6989617943763733,0.9028399586677552,0.4228701539661573,0.4067005515098572,0.5771298408508301,2024-06-27 04:09:34
0.0970341125166559,0.7054285407066345,0.9029659628868104,0.5553994412007539,0.2983485758304596,0.4446005523204803,2024-06-27 04:09:38
0.0943922587187893,0.713914692401886,0.9056077599525452,0.546107600564542,0.3011552691459656,0.4538923799991607,2024-06-27 04:09:42
0.0931980337005063,0.7043629884719849,0.9068019986152648,0.4207309873207756,0.4213764667510986,0.5792689323425293,2024-06-27 04:09:47
0.0925500069756105,0.7104905247688293,0.9074499011039734,0.4909694609434708,0.3533341884613037,0.5090305209159851,2024-06-27 04:09:51
0.0938394996057073,0.7111499905586243,0.9061604738235474,0.5854719514432161,0.2726816236972809,0.4145280122756958,2024-06-27 04:09:55
0.0962421542190643,0.7062752842903137,0.903757870197296,0.4909980608069378,0.3562760651111603,0.5090019106864929,2024-06-27 04:09:59
0.0910575059523065,0.7153660655021667,0.908942461013794,0.4805514682894167,0.364360511302948,0.519448459148407,2024-06-27 04:10:04
0.0884396943701319,0.7211664319038391,0.911560356616974,0.5536735498386881,0.2951869964599609,0.4463264644145965,2024-06-27 04:10:08
0.0904933242912752,0.7151307463645935,0.909506618976593,0.5264911366545636,0.3239255845546722,0.4735088348388672,2024-06-27 04:10:12
0.0894641423799905,0.7212977409362793,0.9105358719825744,0.4634839814642201,0.3788501918315887,0.536516010761261,2024-06-27 04:10:17
0.0863420776574008,0.7287338972091675,0.9136579632759094,0.5295339148977528,0.3155536651611328,0.4704660773277282,2024-06-27 04:10:21
0.0914450977222029,0.7224688529968262,0.9085549116134644,0.5437433693719946,0.3088286817073822,0.456256628036499,2024-06-27 04:10:25
0.0842692220067403,0.7258713841438293,0.9157307744026184,0.5929725066475247,0.2652653157711029,0.4070274829864502,2024-06-27 04:10:29
0.0866022741938211,0.7254104018211365,0.91339772939682,0.5522477315819782,0.2983897626399994,0.447752296924591,2024-06-27 04:10:34
0.0845407886677477,0.7248477935791016,0.9154592156410216,0.5450655973475912,0.3053055703639984,0.4549344182014465,2024-06-27 04:10:38
0.0869930795876376,0.7224401235580444,0.9130069613456726,0.5114791911581288,0.3360024094581604,0.4885208010673523,2024-06-27 04:10:42
0.0883490134434527,0.7235180139541626,0.9116509556770324,0.4472698698873105,0.3911053538322449,0.552730143070221,2024-06-27 04:10:47
0.0838030174554112,0.7281827926635742,0.9161970615386964,0.5378492293150529,0.3113201260566711,0.4621507525444031,2024-06-27 04:10:51
0.0815342162028852,0.7359204292297363,0.9184658527374268,0.4885119951289633,0.3541747331619262,0.5114880204200745,2024-06-27 04:10:55
0.08214456991977,0.7328922748565674,0.9178553223609924,0.5063843545706376,0.3418457210063934,0.4936156570911407,2024-06-27 04:11:00
0.0813098951994654,0.7341205477714539,0.918690025806427,0.4541914799939031,0.3854307234287262,0.5458084344863892,2024-06-27 04:11:04
0.0876219193619417,0.7281719446182251,0.912377953529358,0.4381068556205086,0.4134151637554168,0.561893105506897,2024-06-27 04:11:09
0.0849282784634326,0.7320601940155029,0.915071666240692,0.5526650314745696,0.3015949428081512,0.4473349452018738,2024-06-27 04:11:13
0.0831270699041435,0.7347350120544434,0.9168729782104492,0.5528236446173295,0.3032359182834625,0.4471763074398041,2024-06-27 04:11:18
0.082439216504614,0.7330467104911804,0.9175608158111572,0.4852389200873997,0.3606084883213043,0.5147610306739807,2024-06-27 04:11:23
0.082954586988472,0.7354280352592468,0.9170454144477844,0.5313213856323905,0.3190607726573944,0.4686786532402038,2024-06-27 04:11:27
0.0799568841256291,0.7349175214767456,0.9200431108474731,0.549368010914844,0.2989827394485473,0.4506319761276245,2024-06-27 04:11:32
0.0791537388261542,0.7417058944702148,0.9208462238311768,0.507168710231781,0.3420869708061218,0.4928313493728637,2024-06-27 04:11:36
0.0782656820423631,0.7383890748023987,0.92173433303833,0.5457229847493379,0.3085114657878876,0.4542770385742187,2024-06-27 04:11:40
0.0786029703645821,0.7463387846946716,0.921397030353546,0.5457771031752877,0.3099883794784546,0.4542229175567627,2024-06-27 04:11:45
0.0792362567890121,0.7366692423820496,0.9207637906074524,0.5305731581604999,0.3121116757392883,0.4694268703460693,2024-06-27 04:11:49
0.0769402356032865,0.738418459892273,0.92305988073349,0.514092390951903,0.337466686964035,0.4859075844287872,2024-06-27 04:11:53
0.078290564468108,0.7431477904319763,0.9217093586921692,0.5127838824106299,0.3407458961009979,0.4872161746025085,2024-06-27 04:11:57
0.0805946969124208,0.7372267246246338,0.9194052815437316,0.5235136358634286,0.327219158411026,0.4764863848686218,2024-06-27 04:12:02
0.0780320102909961,0.7401083111763,0.9219679236412048,0.5268740783567014,0.3264719843864441,0.4731259644031524,2024-06-27 04:12:06
0.0759766202375113,0.7451558709144592,0.9240233898162842,0.5409474761589713,0.311264157295227,0.4590525031089782,2024-06-27 04:12:10
0.0779317394796624,0.7363119721412659,0.9220682382583618,0.5386478486268417,0.3110029101371765,0.46135213971138,2024-06-27 04:12:14
0.075891524912363,0.7424400448799133,0.924108386039734,0.5408298710118169,0.3139294683933258,0.4591701328754425,2024-06-27 04:12:19
0.0777286319847566,0.7374308705329895,0.9222713708877563,0.5311390913051107,0.314404547214508,0.4688608646392822,2024-06-27 04:12:23
0.0768778439027717,0.7399304509162903,0.9231221675872804,0.492843677168307,0.3507834672927856,0.5071563124656677,2024-06-27 04:12:27
0.0764706666211047,0.747321367263794,0.9235292673110962,0.5141335881274679,0.3309680223464966,0.4858664274215698,2024-06-27 04:12:32
0.0742453825042908,0.7479358911514282,0.9257546663284302,0.4978431074515633,0.3534903824329376,0.5021568536758423,2024-06-27 04:12:36
0.0786016087934195,0.7447018623352051,0.9213984608650208,0.51835762936136,0.3354168534278869,0.4816423952579498,2024-06-27 04:12:40
0.0742121956434594,0.7418970465660095,0.92578786611557,0.5353321044341378,0.3204540908336639,0.4646678268909454,2024-06-27 04:12:45
0.0758290254926107,0.7440704703330994,0.924170970916748,0.5201759260633717,0.3290627896785736,0.4798240661621094,2024-06-27 04:12:49
0.0754200227289314,0.7492618560791016,0.924579918384552,0.5344609462696573,0.3221320807933807,0.4655390679836273,2024-06-27 04:12:53
0.0744445833815149,0.7482503652572632,0.925555408000946,0.4955676483071368,0.3465660810470581,0.5044323205947876,2024-06-27 04:12:58
0.0741491152579525,0.7542977929115295,0.9258508086204528,0.5561489100041597,0.2973911464214325,0.4438510537147522,2024-06-27 04:13:02
0.0751998668693634,0.7486980557441711,0.9248000979423524,0.558951427107272,0.2966426312923431,0.4410485923290252,2024-06-27 04:13:06
0.076416612389576,0.7408190965652466,0.9235833287239076,0.5561516803243886,0.3009507358074188,0.4438483119010925,2024-06-27 04:13:10
0.0749200194715017,0.7522597908973694,0.9250800013542176,0.5533901763998944,0.3056276738643646,0.4466097950935364,2024-06-27 04:13:15
0.0728757596877684,0.7528978586196899,0.9271242022514344,0.5625379033710646,0.2919367551803589,0.4374620914459228,2024-06-27 04:13:19
0.0740365709166929,0.7448773384094238,0.9259634613990784,0.5373857176822164,0.3139349222183227,0.4626142680644989,2024-06-27 04:13:23
0.0730956175241125,0.7533813714981079,0.926904320716858,0.5434376726979795,0.3106148242950439,0.4565623700618744,2024-06-27 04:13:27
0.0747690768126981,0.7459408640861511,0.9252309203147888,0.555681718432385,0.2931667268276214,0.4443182647228241,2024-06-27 04:13:31
0.0717009514211172,0.7506827116012573,0.928299069404602,0.5283560597378275,0.3225530683994293,0.4716438949108124,2024-06-27 04:13:36
0.0726218424647687,0.74966961145401,0.9273781180381776,0.525697252024775,0.325563907623291,0.474302738904953,2024-06-27 04:13:40
0.0722502312028264,0.748462975025177,0.9277498126029968,0.5812546481256899,0.2828966081142425,0.4187453389167785,2024-06-27 04:13:44
0.0695598225995718,0.7537925839424133,0.9304401278495787,0.5228142090465712,0.3287331461906433,0.4771857857704162,2024-06-27 04:13:49
0.0722919049033199,0.7517185211181641,0.927708089351654,0.5356562189433886,0.3086015582084656,0.464343786239624,2024-06-27 04:13:53
0.0712053028933973,0.7509658336639404,0.9287946820259094,0.5213452940401824,0.3237463533878326,0.4786547422409057,2024-06-27 04:13:57
0.0719778336674334,0.7517620921134949,0.9280222058296204,0.5317694104236105,0.3198488652706146,0.4682305753231048,2024-06-27 04:14:01
0.0694174529558204,0.7569652795791626,0.9305826425552368,0.5482197222502335,0.3171158730983734,0.4517803192138672,2024-06-27 04:14:06
0.0701138269470398,0.7544971108436584,0.9298861622810364,0.5461390199868575,0.3112771809101105,0.4538609981536865,2024-06-27 04:14:10
0.0731968039489654,0.7555609345436096,0.9268031120300292,0.5220508160798446,0.3295974433422088,0.4779491424560547,2024-06-27 04:14:14
0.0707395407090704,0.7590065598487854,0.9292604327201844,0.5367002383522366,0.3158812820911407,0.4632997512817383,2024-06-27 04:14:19
0.0708308672330465,0.7504211068153381,0.9291690587997437,0.5406196039655934,0.3078849613666534,0.4593803882598877,2024-06-27 04:14:23
0.0705390005226594,0.7544663548469543,0.9294610023498536,0.5356374693953473,0.3190032839775085,0.4643625617027282,2024-06-27 04:14:27
0.0698330718350697,0.756788432598114,0.9301668405532836,0.5202835176302039,0.3273263573646545,0.479716420173645,2024-06-27 04:14:31
0.0714671252721763,0.7532526850700378,0.9285329580307008,0.540213766305343,0.3127279877662658,0.4597862362861633,2024-06-27 04:14:36
0.0707464246864778,0.7568115592002869,0.92925363779068,0.5342573238455731,0.3126108348369598,0.46574267745018,2024-06-27 04:14:40
0.07020261632390769,0.7554133534431458,0.929797351360321,0.5361187665358834,0.3217659592628479,0.4638811945915222,2024-06-27 04:14:45
